#tokens:	81564	type:	16288
对雨翔	816	12
受不了	817	12
哭	818	12
同时	819	12
热	820	12
隔壁	821	12
记者团	822	12
类	823	11
培养	824	11
性格	825	11
成功	826	11
理想	827	11
学	828	11
居然	829	11
呆	830	11
小时	831	11
翔	832	11
至少	833	11
况且	834	11
史记	835	11
得到	836	11
拼命	837	11
原因	838	11
错	839	11
半夜	840	11
这位	841	11
印象	842	11
恨不能	843	11
感情	844	11
说不出	845	11
听说	846	11
一位	847	11
当时	848	11
智慧	849	11
谈	850	11
钟头	851	11
内	852	11
意义	853	11
掉下来	854	11
留	855	11
越来越	856	11
抄	857	11
要么	858	11
大笑	859	11
严肃	860	11
课	861	11
当年	862	11
永远	863	11
每次	864	11
两眼	865	11
不禁	866	11
虽	867	11
一齐	868	11
看来	869	11
感到	870	11
口	871	11
奇怪	872	11
地笑	873	11
怪	874	11
洗	875	11
等待	876	11
上去	877	11
青春	878	11
道理	879	11
等到	880	11
撞	881	11
一直	882	11
有点	883	11
看不起	884	11
废话	885	11
谎	886	11
所谓	887	11
中考	888	11
几乎	889	11
一夜	890	11
怀疑	891	11
三分	892	11
世界	893	11
作为	894	11
感谢	895	11
桌子	896	11
是因为	897	11
初中	898	11
床上	899	11
清华	900	11
回信	901	11
不好意思	902	11
喜悦	903	11
闹	904	11
或者	905	11
乞丐	906	11
挂	907	11
排	908	11
军训	909	11
梅	910	11
方式	911	10
奖状	912	10
气	913	10
最大	914	10
更是	915	10
编辑	916	10
本	917	10
至今	918	10
不可	919	10
变	920	10
拿到	921	10
断	922	10
就算	923	10
引得	924	10
这类	925	10
文字	926	10
丰富	927	10
到底	928	10
骂人	929	10
渐渐	930	10
欣赏	931	10
依旧	932	10
猪	933	10
大学生	934	10
彻底	935	10
活动	936	10
选	937	10
组织	938	10
吓人	939	10
坐在	940	10
母亲	941	10
专家	942	10
美	943	10
注意	944	10
回忆	945	10
装	946	10
第二	947	10
堂	948	10
计划	949	10
除了	950	10
饿	951	10
可是	952	10
拒绝	953	10
好久	954	10
身心	955	10
爸	956	10
感动	957	10
口气	958	10
早上	959	10
本人	960	10
退出	961	10
试卷	962	10
吓一跳	963	10
嫌	964	10
叹	965	10
恋爱	966	10
证据	967	10
伤心	968	10
吹	969	10
世上	970	10
据说	971	10
才能	972	10
确定	973	10
神奇	974	10
转身	975	10
吃惊	976	10
别	977	10
难得	978	10
假	979	10
心中	980	10
嘴唇	981	10
咬	982	10
几遍	983	10
引用	984	10
受	985	10
好不容易	986	10
互相	987	10
苦	988	10
接受	989	10
算是	990	10
中心	991	10
写得	992	10
痛	993	10
碰	994	10
不够	995	10
小弟	996	10
努力	997	10
完后	998	10
妈	999	10
尽管	1000	10
草纸	1001	10
反而	1002	10
伟大	1003	10
白胖高	1004	10
几句话	1005	10
结束	1006	10
今年	1007	10
猛	1008	10
吵	1009	10
四周	1010	10
勇气	1011	10
信纸	1012	10
班主任	1013	10
抬头	1014	10
凉	1015	10
阳台	1016	10
今晚	1017	10
班	1018	10
那人	1019	10
胡适	1020	10
二号	1021	10
反思	1022	10
曰	1023	10
周记	1024	10
电脑	1025	10
随身听	1026	10
逃夜	1027	10
年	1028	9
即	1029	9
之间	1030	9
余	1031	9
教	1032	9
十个	1033	9
连连	1034	9
孩子	1035	9
那时	1036	9
炫耀	1037	9
边上	1038	9
威力	1039	9
没用	1040	9
文化	1041	9
可怜	1042	9
得意	1043	9
不得不	1044	9
只差	1045	9
其余	1046	9
不再	1047	9
写诗	1048	9
纠正	1049	9
错误	1050	9
搓麻	1051	9
信心	1052	9
及	1053	9
人生	1054	9
身旁	1055	9
满足	1056	9
几次	1057	9
之一	1058	9
写文章	1059	9
大半	1060	9
拼	1061	9
看不懂	1062	9
必要	1063	9
笨	1064	9
熟悉	1065	9
教授	1066	9
推	1067	9
跟着	1068	9
一个月	1069	9
总	1070	9
饭	1071	9
很大	1072	9
一份	1073	9
纷纷	1074	9
逃	1075	9
不去	1076	9
不由	1077	9
要说	1078	9
的确	1079	9
大叫	1080	9
资格	1081	9
知识	1082	9
提高	1083	9
长发	1084	9
自卑	1085	9
嘴里	1086	9
范围	1087	9
发挥	1088	9
破	1089	9
店主	1090	9
舒服	1091	9
哟	1092	9
那样	1093	9
地问	1094	9
控制	1095	9
平静	1096	9
意境	1097	9
贴	1098	9
上帝	1099	9
通	1100	9
再见	1101	9
扭头	1102	9
挤	1103	9
躺	1104	9
意识	1105	9
悲伤	1106	9
自杀	1107	9
不必	1108	9
通知	1109	9
屁	1110	9
稿子	1111	9
哎	1112	9
舌头	1113	9
规定	1114	9
一堆	1115	9
汝	1116	9
佩服	1117	9
只见	1118	9
放松	1119	9
美国	1120	9
所有	1121	9
喉咙	1122	9
社会	1123	9
联系	1124	9
收	1125	9
远方	1126	9
党	1127	9
更加	1128	9
弄	1129	9
纸	1130	9
浑身	1131	9
我会	1132	9
批评	1133	9
兼	1134	9
指着	1135	9
路灯	1136	9
